field, time, temperature, ra, dec, az, alt, airmass, ha, FU1_ra, FU1_dec, FU1_Delta_ra, FU1_Delta_dec, FU1_distance, FU1_Delta_Teff, FU1_X_calculated, FU1_Y_calculated, FU1_X_observed, FU1_Y_observed, FU1_Delta_X, FU1_Delta_Y, FU2_ra, FU2_dec, FU2_Delta_ra, FU2_Delta_dec, FU2_distance, FU2_Delta_Teff, FU2_X_calculated, FU2_Y_calculated, FU2_X_observed, FU2_Y_observed, FU2_Delta_X, FU2_Delta_Y, FU3_ra, FU3_dec, FU3_Delta_ra, FU3_Delta_dec, FU3_distance, FU3_Delta_Teff, FU3_X_calculated, FU3_Y_calculated, FU3_X_observed, FU3_Y_observed, FU3_Delta_X, FU3_Delta_Y, FU4_ra, FU4_dec, FU4_Delta_ra, FU4_Delta_dec, FU4_distance, FU4_Delta_Teff, FU4_X_calculated, FU4_Y_calculated, FU4_X_observed, FU4_Y_observed, FU4_Delta_X, FU4_Delta_Y, FU5_ra, FU5_dec, FU5_Delta_ra, FU5_Delta_dec, FU5_distance, FU5_Delta_Teff, FU5_X_calculated, FU5_Y_calculated, FU5_X_observed, FU5_Y_observed, FU5_Delta_X, FU5_Delta_Y 
GJ1132_W_2019-11-11.fits, 1610353419.771073, 11.9, 154.0972240380145, -47.39136392028177, 204.08580211149646, 69.57591958776023, 1.0670816527379534, 0.2120469138668674, 153.86671940932666, -47.5460851547798, -0.23050462868783939, -0.15472123449803377, 18587.441474409956, 776.7099999999996, -13090563.0, 10434522.0, -13103343.0, 10435862.0, -13213515.0, -13148235.0, 154.50405842971438, -47.43383776670426, 0.40683439169987423, -0.04247384642248875, 23576.237432432004, 158.6300000000001, 4260711.0, 229744.0, 4261444.0, 224130.0, 3735771.0, -23291369.0, 154.4768861741838, -47.24210670011076, 0.3796621361692871, 0.14925722017100895, 25180.689386091613, 427.4000000000001, -9593067.0, 157289.0, -9593514.0, 152948.0, -10279346.0, -23035796.0, 153.84455780054478, -47.086905118951364, -0.2526662374697253, 0.30445880133040504, 29580.88172500665, -296.55999999999995, -3731781.0, -6653808.0, -3744595.0, -6649377.0, -3382515.0, -29429442.0, 153.92109334502533, -47.25935730581358, -0.17613069298917594, 0.13200661446818884, 15063.175878649346, -266.8299999999999, -14481689.0, 17577910.0, -14496445.0, 17533415.0, -13754954.0, -6248189.0 
GJ1132_W_2019-11-11.fits, 1610353530.439828, 11.9, 154.09722407367104, -47.391363937841014, 204.84151855233685, 69.40885810097839, 1.0682460524047648, 0.22011700710770782, 153.86671944485147, -47.54608517229529, -0.230504628819574, -0.15472123445427854, 18587.49668855776, 776.7099999999996, -13090651.0, 10434532.0, -13103827.0, 10436094.0, -13213999.0, -13148003.0, 154.50405846548387, -47.43383778431443, 0.4068343918128221, -0.042473846473413346, 23576.149095064226, 158.6300000000001, 4260691.0, 229830.0, 4261081.0, 224189.0, 3735408.0, -23291310.0, 154.47688621001373, -47.24210671772332, 0.379662136342688, 0.14925722011769693, 25180.618492435366, 427.4000000000001, -9592992.0, 157333.0, -9593711.0, 153345.0, -10279543.0, -23035399.0, 153.84455783621956, -47.08690513647247, -0.25266623745147854, 0.30445880136854697, 29580.933814517746, -296.55999999999995, -3731718.0, -6653868.0, -3743853.0, -6649117.0, -3381773.0, -29429182.0, 153.92109337964507, -47.2593573229434, -0.17613069402597148, 0.13200661489761245, 15063.24257729698, -266.8299999999999, -14481726.0, 17577830.0, -14495865.0, 17532904.0, -13754374.0, -6248700.0 
GJ1132_W_2019-11-11.fits, 1610353641.821059, 11.9, 154.09722410955712, -47.39136395551332, 205.58731464950034, 69.23589333112211, 1.0694638683850652, 0.228239054938702, 153.86671948060498, -47.54608518992355, -0.23050462895213286, -0.154721234410232, 18587.552085670162, 776.7099999999996, -13090740.0, 10434543.0, -13104311.0, 10436452.0, -13214483.0, -13147645.0, 154.50405850148368, -47.433837802037964, 0.4068343919265658, -0.04247384652464348, 23576.06000065854, 158.6300000000001, 4260672.0, 229917.0, 4262159.0, 224808.0, 3736486.0, -23290691.0, 154.4768862460744, -47.24210673544926, 0.37966213651728253, 0.14925722006405806, 25180.54722077623, 427.4000000000001, -9592916.0, 157378.0, -9593219.0, 152621.0, -10279051.0, -23036123.0, 153.84455787212403, -47.086905154106375, -0.2526662374330897, 0.3044588014069447, 29580.986647677342, -296.55999999999995, -3731653.0, -6653929.0, -3744482.0, -6649703.0, -3382402.0, -29429768.0, 153.9210934144876, -47.25935734018352, -0.17613069506953138, 0.13200661532980007, 15063.310087726686, -266.8299999999999, -14481764.0, 17577749.0, -14496874.0, 17532770.0, -13755383.0, -6248834.0 
GJ1132_W_2019-11-11.fits, 1610353752.489612, 11.9, 154.0972241452136, -47.39136397307253, 206.31360755153557, 69.05936123900455, 1.0707197410104519, 0.23630913347122284, 153.86671951612973, -47.546085207439006, -0.23050462908386748, -0.15472123436647678, 18587.60695935651, 776.7099999999996, -13090828.0, 10434554.0, -13103800.0, 10436469.0, -13213972.0, -13147628.0, 154.50405853725317, -47.4338378196481, 0.4068343920395705, -0.042473846575568075, 23575.971283694922, 158.6300000000001, 4260654.0, 230005.0, 4262175.0, 224749.0, 3736502.0, -23290750.0, 154.47688628190429, -47.2421067530618, 0.3796621366906834, 0.14925722001073183, 25180.47647937382, 427.4000000000001, -9592839.0, 157421.0, -9592913.0, 152382.0, -10278745.0, -23036362.0, 153.84455790779873, -47.08690517162746, -0.2526662374148714, 0.3044588014450724, 29581.039552780614, -296.55999999999995, -3731588.0, -6653989.0, -3744753.0, -6649848.0, -3382673.0, -29429913.0, 153.92109344910725, -47.25935735731332, -0.17613069610635534, 0.13200661575920947, 15063.377551137693, -266.8299999999999, -14481801.0, 17577668.0, -14496737.0, 17533272.0, -13755246.0, -6248332.0 
GJ1132_W_2019-11-11.fits, 1610353864.583859, 12.0, 154.09722418132944, -47.39136399085796, 207.0342752519579, 68.87593002413003, 1.0720386176155283, 0.24448317523631527, 153.86671955211213, -47.54608522518012, -0.2305046292173074, -0.15472123432216023, 18587.66237072379, 776.7099999999996, -13090917.0, 10434564.0, -13104066.0, 10437175.0, -13214238.0, -13146922.0, 154.5040585734834, -47.433837837485086, 0.4068343921539679, -0.042473846627125056, 23575.88122244618, 158.6300000000001, 4260638.0, 230093.0, 4262101.0, 225048.0, 3736428.0, -23290451.0, 154.47688631819577, -47.242106770901216, 0.37966213686632955, 0.1492572199567448, 25180.404898351608, 427.4000000000001, -9592760.0, 157464.0, -9592559.0, 152816.0, -10278391.0, -23035928.0, 153.84455794393307, -47.08690518937424, -0.25266623739636884, 0.30445880148371884, 29581.093560558813, -296.55999999999995, -3731521.0, -6654051.0, -3744092.0, -6650051.0, -3382012.0, -29430116.0, 153.9210934841728, -47.2593573746638, -0.1761306971566512, 0.1320066161941611, 15063.446280029004, -266.8299999999999, -14481839.0, 17577585.0, -14497040.0, 17532706.0, -13755549.0, -6248898.0 
GJ1132_W_2019-11-11.fits, 1610353976.677968, 12.1, 154.09722421744524, -47.391364008643365, 207.73987823333235, 68.68796903362225, 1.0734048651663344, 0.25265720695245725, 153.86671958809447, -47.54608524292119, -0.23050462935077576, -0.15472123427782236, 18587.717614146142, 776.7099999999996, -13091006.0, 10434575.0, -13104184.0, 10436871.0, -13214356.0, -13147226.0, 154.5040586097136, -47.433837855322054, 0.40683439226836526, -0.04247384667868914, 23575.790952871732, 158.6300000000001, 4260622.0, 230182.0, 4261762.0, 225006.0, 3736089.0, -23290493.0, 154.47688635448722, -47.24210678874061, 0.3796621370419757, 0.14925721990275775, 25180.333385803227, 427.4000000000001, -9592679.0, 157507.0, -9592587.0, 152937.0, -10278419.0, -23035807.0, 153.84455798006732, -47.08690520712101, -0.25266623737792315, 0.30445880152235105, 29581.147996735694, -296.55999999999995, -3731453.0, -6654114.0, -3743353.0, -6650026.0, -3381273.0, -29430091.0, 153.92109351923835, -47.259357392014245, -0.1761306982068902, 0.13200661662911983, 15063.51541306899, -266.8299999999999, -14481877.0, 17577502.0, -14496892.0, 17532597.0, -13755401.0, -6249007.0 
GJ1132_W_2019-11-11.fits, 1610354086.6336, 11.9, 154.097224252872, -47.391364026089455, 208.4174218757397, 68.4993121777878, 1.0747913230668438, 0.2606752984530061, 153.86671962339034, -47.54608526032381, -0.23050462948165773, -0.15472123423435136, 18587.771642907865, 776.7099999999996, -13091092.0, 10434585.0, -13103301.0, 10437657.0, -13213473.0, -13146440.0, 154.50405864525263, -47.43383787281874, 0.406834392380631, -0.04247384672928689, 23575.70219728163, 158.6300000000001, 4260609.0, 230270.0, 4262627.0, 224631.0, 3736954.0, -23290868.0, 154.47688639008632, -47.242106806239676, 0.37966213721432496, 0.1492572198497797, 25180.263300352966, 427.4000000000001, -9592599.0, 157548.0, -9592765.0, 152727.0, -10278597.0, -23036017.0, 153.84455801551223, -47.08690522452921, -0.2526662373597617, 0.3044588015602443, 29581.20181524632, -296.55999999999995, -3731384.0, -6654176.0, -3744614.0, -6650176.0, -3382534.0, -29430241.0, 153.92109355363496, -47.259357409033704, -0.17613069923703506, 0.132006617055751, 15063.583625242209, -266.8299999999999, -14481915.0, 17577420.0, -14497113.0, 17533460.0, -13755622.0, -6248144.0 
GJ1132_W_2019-11-11.fits, 1610354306.545092, 11.9, 154.09722432372567, -47.3913640609817, 209.72939140112507, 68.10973915485523, 1.0777027554830712, 0.2767114980922838, 153.86671969398225, -47.54608529512909, -0.23050462974342167, -0.15472123414738803, 18587.87923202752, 776.7099999999996, -13091264.0, 10434605.0, -13104295.0, 10436932.0, -13214467.0, -13147165.0, 154.50405871633077, -47.43383790781214, 0.4068343926051057, -0.042473846830439754, 23575.524045281567, 158.6300000000001, 4260585.0, 230447.0, 4262163.0, 225202.0, 3736490.0, -23290297.0, 154.47688646128455, -47.24210684123783, 0.37966213755888134, 0.1492572197438733, 25180.12330163661, 427.4000000000001, -9592434.0, 157628.0, -9592455.0, 152835.0, -10278287.0, -23035909.0, 153.84455808640215, -47.086905259345656, -0.252666237323524, 0.304458801636045, 29581.31072113847, -296.55999999999995, -3731245.0, -6654302.0, -3744068.0, -6650400.0, -3381988.0, -29430465.0, 153.9210936224282, -47.25935744307263, -0.17613070129746689, 0.1320066179090702, 15063.72125298283, -266.8299999999999, -14481991.0, 17577253.0, -14496976.0, 17532257.0, -13755485.0, -6249347.0 
GJ1132_W_2019-11-11.fits, 1610354416.500661, 12.0, 154.09722435915242, -47.39136407842779, 210.3639898644731, 67.90904962965911, 1.0792282592410833, 0.2847295849855876, 153.86671972927812, -47.54608531253171, -0.23050462987430365, -0.15472123410391703, 18587.932796695302, 776.7099999999996, -13091349.0, 10434614.0, -13103487.0, 10436913.0, -13213659.0, -13147184.0, 154.5040587518698, -47.43383792530883, 0.40683439271737143, -0.0424738468810375, 23575.434637689195, 158.6300000000001, 4260575.0, 230536.0, 4262225.0, 224867.0, 3736552.0, -23290632.0, 154.47688649688362, -47.24210685873689, 0.37966213773120217, 0.14925721969090233, 25180.05338145019, 427.4000000000001, -9592350.0, 157667.0, -9592722.0, 152300.0, -10278554.0, -23036444.0, 153.84455812184703, -47.08690527675385, -0.25266623730539095, 0.30445880167393824, 29581.36581791331, -296.55999999999995, -3731173.0, -6654365.0, -3743745.0, -6649927.0, -3381665.0, -29429992.0, 153.92109365682478, -47.259357460092076, -0.17613070232764017, 0.1320066183357156, 15063.790679460908, -266.8299999999999, -14482029.0, 17577169.0, -14496694.0, 17532825.0, -13755203.0, -6248779.0 
GJ1132_W_2019-11-11.fits, 1610354527.169506, 11.9, 154.097224394809, -47.391364095987065, 210.9884556823232, 67.70323381989613, 1.0808110141906555, 0.2927996848156604, 153.86671976480292, -47.54608533004721, -0.2305046300060667, -0.1547212340601476, 18587.9865571215, 776.7099999999996, -13091434.0, 10434624.0, -13103910.0, 10437497.0, -13214082.0, -13146600.0, 154.50405878763937, -47.433837942919006, 0.40683439283037615, -0.042473846931940784, 23575.3444192825, 158.6300000000001, 4260567.0, 230626.0, 4262728.0, 225055.0, 3737055.0, -23290444.0, 154.47688653271362, -47.24210687634946, 0.37966213790463144, 0.14925721963760452, 25179.98305614645, 427.4000000000001, -9592264.0, 157706.0, -9591839.0, 151931.0, -10277671.0, -23036813.0, 153.84455815752187, -47.086905294274985, -0.2526662372871158, 0.3044588017120802, 29581.42171190426, -296.55999999999995, -3731100.0, -6654430.0, -3744897.0, -6650812.0, -3382817.0, -29430877.0, 153.92109369144447, -47.25935747722192, -0.17613070336452097, 0.1320066187651463, 15063.860975944772, -266.8299999999999, -14482067.0, 17577084.0, -14497738.0, 17532671.0, -13756247.0, -6248933.0 
GJ1132_W_2019-11-11.fits, 1610354748.507223, 11.9, 154.09722446612216, -47.39136413110558, 212.19503636848782, 67.2805315100178, 1.0841202399131407, 0.30893988640558356, 153.8667198358526, -47.54608536507822, -0.23050463026956436, -0.15472123397263715, 18588.093630168187, 776.7099999999996, -13091604.0, 10434642.0, -13103766.0, 10435679.0, -13213938.0, -13148418.0, 154.50405885917846, -47.43383797813935, 0.4068343930563003, -0.042473847033768664, 23575.163263989794, 158.6300000000001, 4260553.0, 230807.0, 4261074.0, 224946.0, 3735401.0, -23290553.0, 154.47688660437362, -47.2421069115746, 0.37966213825146156, 0.14925721953098048, 25179.84253688983, 427.4000000000001, -9592088.0, 157782.0, -9592700.0, 153903.0, -10278532.0, -23034841.0, 153.8445582288715, -47.08690532931724, -0.25266623725065074, 0.3044588017883427, 29581.534843947873, -296.55999999999995, -3730951.0, -6654561.0, -3743494.0, -6649575.0, -3381414.0, -29429640.0, 153.9210937606839, -47.259357511481596, -0.17613070543825415, 0.1320066196239864, 15064.002854523978, -266.8299999999999, -14482145.0, 17576911.0, -14495776.0, 17532551.0, -13754285.0, -6249053.0 
GJ1132_W_2019-11-11.fits, 1610354859.175539, 11.9, 154.09722450177858, -47.391364148664756, 212.77744955412092, 67.06386110472211, 1.0858473225070386, 0.31700994765665214, 153.86671987137728, -47.54608538259364, -0.23050463040129898, -0.15472123392888193, 18588.146946888464, 776.7099999999996, -13091688.0, 10434651.0, -13104101.0, 10436109.0, -13214273.0, -13147988.0, 154.50405889494783, -47.43383799574945, 0.4068343931692482, -0.04247384708469326, 23575.07231563798, 158.6300000000001, 4260549.0, 230898.0, 4262392.0, 225091.0, 3736719.0, -23290408.0, 154.47688664020342, -47.24210692918709, 0.379662138424834, 0.14925721947766846, 25179.772336060814, 427.4000000000001, -9591997.0, 157819.0, -9592550.0, 152665.0, -10278382.0, -23036079.0, 153.84455826454618, -47.086905346838265, -0.252666237232404, 0.30445880182649177, 29581.5920920545, -296.55999999999995, -3730874.0, -6654627.0, -3743784.0, -6649829.0, -3381704.0, -29429894.0, 153.92109379530342, -47.25935752861137, -0.17613070647516338, 0.1320066200533887, 15064.074448250494, -266.8299999999999, -14482184.0, 17576824.0, -14496626.0, 17532629.0, -13755135.0, -6248975.0 
GJ1132_W_2019-11-11.fits, 1610354969.131281, 11.9, 154.09722453720536, -47.39136416611089, 213.3425484521178, 66.84521128267608, 1.0876115629764154, 0.3250280471720377, 153.86671990667318, -47.54608539999627, -0.23050463053218095, -0.1547212338853825, 18588.199778195703, 776.7099999999996, -13091772.0, 10434660.0, -13103715.0, 10436063.0, -13213887.0, -13148034.0, 154.5040589304869, -47.43383801324615, 0.40683439328154236, -0.04247384713526259, 23574.981699881104, 158.6300000000001, 4260545.0, 230990.0, 4261814.0, 225024.0, 3736141.0, -23290475.0, 154.47688667580258, -47.24210694668617, 0.37966213859721165, 0.1492572194247188, 25179.70262107973, 427.4000000000001, -9591906.0, 157855.0, -9592603.0, 152626.0, -10278435.0, -23036118.0, 153.84455829999112, -47.0869053642465, -0.25266623721424253, 0.3044588018643921, 29581.6494290507, -296.55999999999995, -3730797.0, -6654694.0, -3743430.0, -6650041.0, -3381350.0, -29430106.0, 153.92109382970006, -47.259357545630834, -0.17613070750530824, 0.1320066204800554, 15064.146021046607, -266.8299999999999, -14482223.0, 17576737.0, -14496484.0, 17532281.0, -13754993.0, -6249323.0 
GJ1132_W_2019-11-11.fits, 1610355078.374302, 11.9, 154.09722457240255, -47.39136418344391, 213.89076779354912, 66.62474680058382, 1.0894123490988177, 0.3329941742594915, 153.86671994174037, -47.546085417286115, -0.23050463066218185, -0.15472123384220282, 18588.25212884786, 776.7099999999996, -13091855.0, 10434669.0, -13104518.0, 10436094.0, -13214690.0, -13148003.0, 154.50405896579562, -47.433838030629445, 0.40683439339306915, -0.042473847185533486, 23574.891415803297, 158.6300000000001, 4260543.0, 231081.0, 4262538.0, 225037.0, 3736865.0, -23290462.0, 154.47688671117092, -47.24210696407183, 0.3796621387683672, 0.1492572193720818, 25179.633387851703, 427.4000000000001, -9591815.0, 157890.0, -9592142.0, 151937.0, -10277974.0, -23036807.0, 153.8445583352063, -47.086905381541875, -0.2526662371962516, 0.30445880190203667, 29581.70685125828, -296.55999999999995, -3730719.0, -6654761.0, -3742798.0, -6650418.0, -3380718.0, -29430483.0, 153.92109386387372, -47.259357562539975, -0.17613070852883084, 0.13200662090393678, 15064.21757018115, -266.8299999999999, -14482262.0, 17576649.0, -14496906.0, 17531957.0, -13755415.0, -6249647.0 
GJ1132_W_2019-11-11.fits, 1610355189.042696, 12.0, 154.097224608059, -47.39136420100311, 214.43289137253595, 66.39821945192442, 1.0912857380197052, 0.34106424119569695, 153.866719977265, -47.54608543480155, -0.23050463079400174, -0.1547212337984405, 18588.305024155783, 776.7099999999996, -13091938.0, 10434678.0, -13104359.0, 10435977.0, -13214531.0, -13148120.0, 154.50405900156503, -47.43383804823956, 0.406834393506017, -0.04247384723645098, 23574.79968777275, 158.6300000000001, 4260543.0, 231174.0, 4262122.0, 225121.0, 3736449.0, -23290378.0, 154.4768867470008, -47.24210698168432, 0.37966213894179646, 0.149257219318784, 25179.563278086564, 427.4000000000001, -9591720.0, 157925.0, -9592113.0, 152499.0, -10277945.0, -23036245.0, 153.84455837088097, -47.08690539906292, -0.25266623717803327, 0.3044588019401857, 29581.76549248291, -296.55999999999995, -3730639.0, -6654829.0, -3743747.0, -6650396.0, -3381667.0, -29430461.0, 153.92109389849327, -47.25935757966975, -0.17613070956574006, 0.13200662133336039, 15064.290506405267, -266.8299999999999, -14482302.0, 17576560.0, -14496748.0, 17532136.0, -13755257.0, -6249468.0 
GJ1132_W_2019-11-11.fits, 1610355300.424155, 12.0, 154.09722464394514, -47.391364218675456, 214.96523928086074, 66.16709264065864, 1.0932214601786003, 0.3491863056475086, 153.8667200130186, -47.54608545242983, -0.23050463092653217, -0.15472123375437263, 18588.35812173913, 776.7099999999996, -13092021.0, 10434686.0, -13104114.0, 10436711.0, -13214286.0, -13147386.0, 154.50405903756487, -47.43383806596312, 0.4068343936197323, -0.0424738472876669, 23574.70709215169, 158.6300000000001, 4260543.0, 231267.0, 4261877.0, 224774.0, 3736204.0, -23290725.0, 154.4768867830615, -47.24210699941032, 0.3796621391163626, 0.14925721926513802, 25179.49274017159, 427.4000000000001, -9591624.0, 157960.0, -9592331.0, 152805.0, -10278163.0, -23035939.0, 153.84455840678552, -47.08690541669687, -0.252666237159616, 0.30445880197858344, 29581.824994633615, -296.55999999999995, -3730558.0, -6654898.0, -3743625.0, -6650459.0, -3381545.0, -29430524.0, 153.92109393333587, -47.259357596909894, -0.17613071060927155, 0.13200662176556222, 15064.364379824574, -266.8299999999999, -14482342.0, 17576470.0, -14496887.0, 17532306.0, -13755396.0, -6249298.0 
GJ1132_W_2019-11-11.fits, 1610355411.805478, 12.0, 154.09722467983127, -47.39136423634775, 215.4844786749246, 65.93291284859005, 1.0952079770008762, 0.3573083601893794, 153.86672004877218, -47.5460854700581, -0.23050463105909103, -0.1547212337103545, 18588.41108237268, 776.7099999999996, -13092105.0, 10434695.0, -13104232.0, 10435924.0, -13214404.0, -13148173.0, 154.50405907356472, -47.43383808368667, 0.40683439373344754, -0.04247384733892545, 23574.614212768334, 158.6300000000001, 4260545.0, 231362.0, 4262197.0, 224803.0, 3736524.0, -23290696.0, 154.47688681912214, -47.24210701713627, 0.3796621392908719, 0.14925721921147783, 25179.422222293644, 427.4000000000001, -9591526.0, 157993.0, -9592247.0, 152503.0, -10278079.0, -23036241.0, 153.84455844269, -47.08690543433079, -0.252666237141284, 0.30445880201695985, 29581.884987180485, -296.55999999999995, -3730475.0, -6654968.0, -3742718.0, -6650054.0, -3380638.0, -29430119.0, 153.9210939681785, -47.25935761415001, -0.1761307116527746, 0.13200662219773562, 15064.438728386858, -266.8299999999999, -14482382.0, 17576379.0, -14496384.0, 17531838.0, -13754893.0, -6249766.0 
GJ1132_W_2019-11-11.fits, 1610355523.186877, 12.0, 154.09722471571746, -47.391364254020075, 215.9908198761383, 65.69577413893049, 1.0972456773096022, 0.36543042025995476, 153.86672008452572, -47.546085487686376, -0.23050463119173514, -0.15472123366630086, 18588.46390821835, 776.7099999999996, -13092187.0, 10434703.0, -13103946.0, 10437386.0, -13214118.0, -13146711.0, 154.5040591095646, -47.43383810141023, 0.4068343938471344, -0.042473847390155584, 23574.521042945362, 158.6300000000001, 4260548.0, 231457.0, 4261969.0, 225617.0, 3736296.0, -23289882.0, 154.47688685518287, -47.242107034862244, 0.3796621394654096, 0.14925721915783186, 25179.35172062617, 427.4000000000001, -9591427.0, 158027.0, -9591404.0, 153301.0, -10277236.0, -23035443.0, 153.84455847859454, -47.08690545196473, -0.2526662371229236, 0.30445880205534337, 29581.945476219033, -296.55999999999995, -3730390.0, -6655039.0, -3742924.0, -6651126.0, -3380844.0, -29431191.0, 153.9210940030211, -47.25935763139016, -0.17613071269636293, 0.13200662262991614, 15064.513558857596, -266.8299999999999, -14482423.0, 17576287.0, -14497171.0, 17531489.0, -13755680.0, -6250115.0 
GJ1132_W_2019-11-11.fits, 1610355633.142587, 12.0, 154.09722475114427, -47.39136427146619, 216.4782367477501, 65.45885858562279, 1.099307885668806, 0.3734485174456697, 153.86672011982165, -47.54608550508901, -0.23050463132261712, -0.15472123362282275, 18588.515927679837, 776.7099999999996, -13092269.0, 10434711.0, -13104581.0, 10436575.0, -13214753.0, -13147522.0, 154.5040591451036, -47.43383811890694, 0.4068343939593433, -0.04247384744075333, 23574.4287744356, 158.6300000000001, 4260553.0, 231551.0, 4262857.0, 225624.0, 3737184.0, -23289875.0, 154.47688689078197, -47.24210705236131, 0.379662139637702, 0.1492572191048751, 25179.282133705587, 427.4000000000001, -9591328.0, 158059.0, -9591568.0, 152504.0, -10277400.0, -23036240.0, 153.84455851403948, -47.086905469372944, -0.2526662371047905, 0.3044588020932437, 29582.005683875894, -296.55999999999995, -3730306.0, -6655109.0, -3743159.0, -6651611.0, -3381079.0, -29431676.0, 153.92109403741773, -47.25935764840961, -0.17613071372653621, 0.13200662305657573, 15064.587910721413, -266.8299999999999, -14482463.0, 17576196.0, -14498284.0, 17531772.0, -13756793.0, -6249832.0 
GJ1132_W_2019-11-11.fits, 1610355744.524097, 12.0, 154.09722478703046, -47.391364289138515, 216.95958456808435, 65.21611099469523, 1.1014484849792874, 0.381570585617967, 153.86672015557525, -47.546085522717306, -0.2305046314552044, -0.15472123357879042, 18588.56849177555, 776.7099999999996, -13092351.0, 10434719.0, -13103600.0, 10436459.0, -13213772.0, -13147638.0, 154.50405918110354, -47.433838136630506, 0.40683439407308697, -0.04247384749199057, 23574.335007848702, 158.6300000000001, 4260559.0, 231647.0, 4262375.0, 224717.0, 3736702.0, -23290782.0, 154.47688692684272, -47.24210707008731, 0.37966213981226815, 0.1492572190512078, 25179.211653245606, 427.4000000000001, -9591226.0, 158091.0, -9592050.0, 151871.0, -10277882.0, -23036873.0, 153.84455854994403, -47.08690548700691, -0.2526662370864301, 0.3044588021316059, 29582.06717765996, -296.55999999999995, -3730219.0, -6655181.0, -3743769.0, -6651311.0, -3381689.0, -29431376.0, 153.92109407226033, -47.25935766564978, -0.17613071477012454, 0.13200662348873493, 15064.66371892229, -266.8299999999999, -14482504.0, 17576103.0, -14496988.0, 17532065.0, -13755497.0, -6249539.0 
GJ1132_W_2019-11-11.fits, 1610355855.905453, 12.0, 154.0972248229166, -47.39136430681082, 217.42868175117522, 64.97067298289069, 1.103641481752265, 0.38969264255911323, 153.86672019132882, -47.54608554034557, -0.23050463158776324, -0.15472123353475098, 18588.620927072574, 776.7099999999996, -13092433.0, 10434727.0, -13103723.0, 10436919.0, -13213895.0, -13147178.0, 154.5040592171034, -47.43383815435407, 0.40683439418680223, -0.04247384754324912, 23574.24093110695, 158.6300000000001, 4260566.0, 231743.0, 4262107.0, 225790.0, 3736434.0, -23289709.0, 154.4768869629034, -47.242107087813274, 0.37966213998680587, 0.14925721899754762, 25179.141178025107, 427.4000000000001, -9591122.0, 158122.0, -9591611.0, 152402.0, -10277443.0, -23036342.0, 153.84455858584855, -47.086905504640825, -0.25266623706804126, 0.30445880216999655, 29582.12918633762, -296.55999999999995, -3730131.0, -6655253.0, -3743273.0, -6650881.0, -3381193.0, -29430946.0, 153.92109410710293, -47.2593576828899, -0.17613071581365602, 0.13200662392092255, 15064.740029351706, -266.8299999999999, -14482545.0, 17576009.0, -14496806.0, 17532045.0, -13755315.0, -6249559.0 
GJ1132_W_2019-11-11.fits, 1610355965.148431, 12.0, 154.09722485811378, -47.39136432414386, 217.87708784526276, 64.72741532752097, 1.1058436929669642, 0.3976587665171375, 153.86672022639593, -47.5460855576354, -0.2305046317178494, -0.15472123349154288, 18588.672232575507, 776.7099999999996, -13092513.0, 10434734.0, -13103803.0, 10437363.0, -13213975.0, -13146734.0, 154.50405925241205, -47.43383817173735, 0.4068343942982722, -0.0424738475934916, 23574.148352536984, 158.6300000000001, 4260575.0, 231839.0, 4262096.0, 225929.0, 3736423.0, -23289570.0, 154.47688699827177, -47.24210710519891, 0.3796621401579898, 0.14925721894494615, 25179.072057226418, 427.4000000000001, -9591019.0, 158152.0, -9591008.0, 152820.0, -10276840.0, -23035924.0, 153.84455862106373, -47.0869055219362, -0.2526662370500503, 0.3044588022076553, 29582.190510966342, -296.55999999999995, -3730044.0, -6655325.0, -3743860.0, -6651306.0, -3381780.0, -29431371.0, 153.92109414127657, -47.259357699799054, -0.17613071683720705, 0.13200662434480392, 15064.81536952714, -266.8299999999999, -14482586.0, 17575916.0, -14497943.0, 17532172.0, -13756452.0, -6249432.0 
GJ1132_W_2019-11-11.fits, 1610356074.3915, 12.0, 154.097224893311, -47.3913643414769, 218.3141347350461, 64.48172877679932, 1.108097146608107, 0.4056248970991542, 153.8667202614631, -47.54608557492526, -0.23050463184790715, -0.1547212334483561, 18588.723418071793, 776.7099999999996, -13092593.0, 10434742.0, -13103910.0, 10437024.0, -13214082.0, -13147073.0, 154.50405928772076, -47.43383818912066, 0.40683439440977054, -0.04247384764375539, 23574.055462333818, 158.6300000000001, 4260585.0, 231934.0, 4262565.0, 225643.0, 3736892.0, -23289856.0, 154.47688703364014, -47.24210712258458, 0.37966214032914536, 0.14925721889232335, 25179.00293418114, 427.4000000000001, -9590915.0, 158181.0, -9591429.0, 151749.0, -10277261.0, -23036995.0, 153.84455865627893, -47.086905539231594, -0.25266623703205937, 0.30445880224530697, 29582.252343422122, -296.55999999999995, -3729955.0, -6655397.0, -3744468.0, -6651567.0, -3382388.0, -29431632.0, 153.9210941754503, -47.259357716708195, -0.17613071786070122, 0.13200662476870662, 15064.891206629243, -266.8299999999999, -14482627.0, 17575822.0, -14497620.0, 17532067.0, -13756129.0, -6249537.0 
