field,time,temperature,ra,dec,az,alt,airmass,ha,FU1_ra,FU1_dec,FU1_Delta_ra,FU1_Delta_dec,FU1_distance,FU1_Delta_Teff,FU1_X_calculated,FU1_Y_calculated,FU1_X_observed,FU1_Y_observed,FU1_Delta_X,FU1_Delta_Y,FU2_ra,FU2_dec,FU2_Delta_ra,FU2_Delta_dec,FU2_distance,FU2_Delta_Teff,FU2_X_calculated,FU2_Y_calculated,FU2_X_observed,FU2_Y_observed,FU2_Delta_X,FU2_Delta_Y,FU3_ra,FU3_dec,FU3_Delta_ra,FU3_Delta_dec,FU3_distance,FU3_Delta_Teff,FU3_X_calculated,FU3_Y_calculated,FU3_X_observed,FU3_Y_observed,FU3_Delta_X,FU3_Delta_Y,FU4_ra,FU4_dec,FU4_Delta_ra,FU4_Delta_dec,FU4_distance,FU4_Delta_Teff,FU4_X_calculated,FU4_Y_calculated,FU4_X_observed,FU4_Y_observed,FU4_Delta_X,FU4_Delta_Y,FU5_ra,FU5_dec,FU5_Delta_ra,FU5_Delta_dec,FU5_distance,FU5_Delta_Teff,FU5_X_calculated,FU5_Y_calculated,FU5_X_observed,FU5_Y_observed,FU5_Delta_X,FU5_Delta_Y 
TOI-732_W_2019-12-13.fits,1613630719.250541,11.4,155.02409929292114,-11.829321706848066,302.9355576807901,61.661438653284094,1.1361595380735932,0.4193033562140437,155.27835598595442,-12.11601673891847,0.2542566930332839,-0.28669503207040314,32143.831956840666,223.9300000000003,21647194.0,-926246.0,21647022.0,-928367.0,20930061.0,-24368337.0,155.2586863997914,-11.861880321878077,0.23458710687026496,-0.032558615030010785,19630.216725961945,-1442.8199999999997,4080114.0,3521697.0,4093816.0,3515419.0,3245263.0,-19346928.0,155.15904784818193,-11.660838122701911,0.13494855526079164,0.1684835841461556,18131.503587143226,-1445.9399999999996,-372857.0,5303101.0,-379194.0,5296360.0,-756578.0,-18110809.0,154.90469049460228,-11.824620742699835,-0.11940879831885809,0.004700964148231179,9910.217380212945,-2467.4599999999996,7467963.0,17125789.0,7467715.0,17118947.0,7738125.0,-6185893.0,154.8981188002798,-12.168349750434002,-0.12598049264133238,-0.33902804358593563,30553.641100724522,314.9800000000005,23976639.0,4608371.0,23983568.0,4603426.0,23953841.0,-18921449.0
TOI-732_W_2019-12-13.fits,1613630817.796482,11.4,155.0240993313955,-11.8293217226104,302.3771884214229,61.35900970467339,1.1394189791074703,0.426489439733766,155.27835602441314,-12.116016754719992,0.25425669301765197,-0.28669503210959135,32143.735496109424,223.9300000000003,21647121.0,-926182.0,21646547.0,-929632.0,20929586.0,-24369602.0,155.25868643827468,-11.86188033767274,0.23458710687918938,-0.03255861506234048,19630.09471766778,-1442.8199999999997,4080138.0,3521824.0,4092838.0,3515486.0,3244285.0,-19346861.0,155.15904788668004,-11.660838138473581,0.13494855528455219,0.16848358413681908,18131.4495141516,-1445.9399999999996,-372711.0,5303149.0,-380064.0,5297139.0,-757448.0,-18110030.0,154.90469053277448,-11.824620758657058,-0.11940879862100928,0.004700963953341741,9910.339508294415,-2467.4599999999996,7468057.0,17125711.0,7468436.0,17119451.0,7738846.0,-6185389.0,154.89811883869407,-12.16834976617736,-0.12598049270141587,-0.3390280435669606,30553.658057542798,314.9800000000005,23976613.0,4608310.0,23984148.0,4603733.0,23954421.0,-18921142.0
TOI-732_W_2019-12-13.fits,1613631027.006282,11.4,155.0240994130752,-11.829321756073325,301.2239577175256,60.71087773340496,1.14657576049954,0.44174525929341707,155.27835610605968,-12.116016788266105,0.25425669298448383,-0.2866950321927799,32143.52795143416,223.9300000000003,21646967.0,-926040.0,21646008.0,-928557.0,20929047.0,-24368527.0,155.2586865199734,-11.861880371204286,0.2345871068982035,-0.032558615130961144,19629.83330553084,-1442.8199999999997,4080193.0,3522098.0,4093123.0,3515414.0,3244570.0,-19346933.0,155.1590479684103,-11.660838171956323,0.1349485553351144,0.16848358411700204,18131.334828530416,-1445.9399999999996,-372396.0,5303251.0,-379788.0,5297161.0,-757172.0,-18110008.0,154.90469061381285,-11.824620792533718,-0.11940879926234516,0.004700963539606917,9910.601078336998,-2467.4599999999996,7468258.0,17125544.0,7467705.0,17119002.0,7738115.0,-6185838.0,154.89811892024628,-12.168349799600005,-0.12598049282891566,-0.3390280435266799,30553.69308089462,314.9800000000005,23976558.0,4608184.0,23983486.0,4603379.0,23953759.0,-18921496.0
TOI-732_W_2019-12-13.fits,1613631126.266705,11.4,155.02409945182845,-11.82932177194994,300.6915582073207,60.40060298014741,1.1500860875662455,0.4489834436510409,155.27835614479724,-12.116016804182193,0.25425669296879505,-0.28669503223225234,32143.428133859543,223.9300000000003,21646895.0,-925971.0,21645825.0,-929016.0,20928864.0,-24368986.0,155.25868655873572,-11.861880387113462,0.23458710690727003,-0.032558615163521765,19629.70810318429,-1442.8199999999997,4080220.0,3522230.0,4092466.0,3515430.0,3243913.0,-19346917.0,155.15904800718755,-11.660838187842339,0.13494855535910233,0.16848358410760156,18131.280458189736,-1445.9399999999996,-372245.0,5303299.0,-380007.0,5297498.0,-757391.0,-18109671.0,154.90469065226182,-11.824620808606634,-0.11940879956662798,0.004700963343307052,9910.726309612028,-2467.4599999999996,7468354.0,17125464.0,7468410.0,17119597.0,7738820.0,-6185243.0,154.89811895893905,-12.16834981545751,-0.12598049288939706,-0.3390280435075699,30553.709231393565,314.9800000000005,23976532.0,4608125.0,23984078.0,4603342.0,23954351.0,-18921533.0
TOI-732_W_2019-12-13.fits,1613631326.209696,11.3,155.0240995298902,-11.829321803930647,299.6466819620592,59.77049932945568,1.1573863888349027,0.46356351682699126,155.27835622282734,-12.116016836242407,0.25425669293713327,-0.2866950323117603,32143.224351088193,223.9300000000003,21646749.0,-925827.0,21645157.0,-929430.0,20928196.0,-24369400.0,155.25868663681564,-11.861880419159753,0.2345871069254315,-0.032558615229106636,19629.453518398437,-1442.8199999999997,4080279.0,3522498.0,4092540.0,3515956.0,3243987.0,-19346391.0,155.1590480852976,-11.660838219841985,0.1349485554073908,0.16848358408866204,18131.170998806592,-1445.9399999999996,-371934.0,5303396.0,-379500.0,5297438.0,-756884.0,-18109731.0,154.90469072971058,-11.824620840982751,-0.1194088001796274,0.0047009629478953485,9910.980861685603,-2467.4599999999996,7468549.0,17125300.0,7468133.0,17118724.0,7738543.0,-6186116.0,154.89811903687897,-12.168349847399721,-0.12598049301124092,-0.33902804346907445,30553.740845313,314.9800000000005,23976479.0,4608007.0,23983795.0,4602549.0,23954068.0,-18922326.0
TOI-732_W_2019-12-13.fits,1613631928.176976,11.4,155.02409976491037,-11.829321900214783,296.70610066524773,57.836052622466525,1.1812954100082746,0.5074596641533706,155.27835645775207,-12.116016932765906,0.25425669284169317,-0.2866950325511226,32142.58759549626,223.9300000000003,21646315.0,-925361.0,21644301.0,-929531.0,20927340.0,-24369501.0,155.2586868718905,-11.861880515641342,0.23458710698011487,-0.032558615426559356,19628.6663967781,-1442.8199999999997,4080481.0,3523330.0,4092581.0,3516215.0,3244028.0,-19346132.0,155.15904832046306,-11.660838316183142,0.1349485555526826,0.168483584031641,18130.84159800473,-1445.9399999999996,-370958.0,5303686.0,-380003.0,5297256.0,-757387.0,-18109913.0,154.90469096288527,-11.824620938457347,-0.11940880202510584,0.004700961757436062,9911.76713903774,-2467.4599999999996,7469148.0,17124791.0,7467680.0,17118684.0,7738090.0,-6186156.0,154.89811927153232,-12.168349943567952,-0.1259804933780515,-0.33902804335316894,30553.82849395019,314.9800000000005,23976316.0,4607659.0,23982988.0,4602124.0,23953261.0,-18922751.0
TOI-732_W_2019-12-13.fits,1613632130.971066,11.4,155.02409984408524,-11.829321932651517,295.7788438234995,57.17302830768226,1.190034880168945,0.5222476427529507,155.27835653689482,-12.116016965283283,0.25425669280957663,-0.28669503263176566,32142.364706630957,223.9300000000003,21646170.0,-925193.0,21645749.0,-930000.0,20928788.0,-24369970.0,155.25868695108383,-11.861880548144597,0.23458710699858898,-0.03255861549308037,19628.393692605634,-1442.8199999999997,4080559.0,3523619.0,4092729.0,3515617.0,3244176.0,-19346730.0,155.15904839968692,-11.660838348639086,0.13494855560168162,0.16848358401243146,18130.730546934985,-1445.9399999999996,-370615.0,5303784.0,-381060.0,5297164.0,-758444.0,-18110005.0,154.90469104143853,-11.82462097129513,-0.11940880264671705,0.004700961356387978,9912.039301609922,-2467.4599999999996,7469354.0,17124613.0,7466593.0,17119362.0,7737003.0,-6185478.0,154.8981193505836,-12.16834997596564,-0.1259804935016291,-0.33902804331412284,30553.855422517598,314.9800000000005,23976260.0,4607544.0,23983404.0,4603316.0,23953677.0,-18921559.0
TOI-732_W_2019-12-13.fits,1613632332.339773,11.5,155.02409992270364,-11.829321964860267,294.8869489794663,56.50959584348303,1.1990720406498236,0.5369316807759763,155.27835661548136,-12.116016997572105,0.2542566927777159,-0.2866950327118385,32142.138928152694,223.9300000000003,21646026.0,-925019.0,21644363.0,-929689.0,20927402.0,-24369659.0,155.2586870297205,-11.8618805804194,0.23458710701686414,-0.032558615559134196,19628.118852642936,-1442.8199999999997,4080640.0,3523912.0,4092458.0,3516989.0,3243905.0,-19345358.0,155.15904847835398,-11.66083838086691,0.13494855565033959,0.16848358399335694,18130.620168912203,-1445.9399999999996,-370267.0,5303880.0,-379809.0,5297573.0,-757193.0,-18109596.0,154.90469111943955,-11.824621003902108,-0.11940880326409342,0.004700960958158973,9912.313472608856,-2467.4599999999996,7469561.0,17124433.0,7467666.0,17118940.0,7738076.0,-6185900.0,154.8981194290793,-12.16835000813562,-0.12598049362435404,-0.33902804327535385,30553.880835019685,314.9800000000005,23976203.0,4607432.0,23983058.0,4602398.0,23953331.0,-18922477.0
TOI-732_W_2019-12-13.fits,1613632957.117934,11.4,155.02410016662958,-11.82932206479298,292.2866293200695,54.422334493370926,1.229516838290103,0.5824912238258267,155.27835685930833,-12.11601709775326,0.2542566926787515,-0.28669503296028154,32141.408152318454,223.9300000000003,21645576.0,-924443.0,21642995.0,-929183.0,20926034.0,-24369153.0,155.2586872737033,-11.861880680557054,0.23458710707370756,-0.03255861576407426,19627.238319875512,-1442.8199999999997,4080920.0,3524852.0,4092323.0,3517392.0,3243770.0,-19344955.0,155.1590487224308,-11.66083848085881,0.13494855580123044,0.16848358393416873,18130.276564789994,-1445.9399999999996,-369139.0,5304178.0,-379574.0,5296991.0,-756958.0,-18110178.0,154.90469136145012,-11.8246211050704,-0.11940880517946084,0.004700959722578446,9913.191076692689,-2467.4599999999996,7470219.0,17123852.0,7467533.0,17118258.0,7737943.0,-6186582.0,154.89811967262452,-12.168350107948038,-0.12598049400506284,-0.33902804315505897,30553.951025846523,314.9800000000005,23976020.0,4607086.0,23982331.0,4602075.0,23952604.0,-18922800.0
TOI-732_W_2019-12-13.fits,1613633062.079202,11.5,155.02410020760857,-11.829322081581441,291.87256745561007,54.06779714675172,1.2350070996613725,0.5901451203666815,155.2783569002707,-12.116017114583459,0.2542566926621248,-0.28669503300201704,32141.280604898344,223.9300000000003,21645500.0,-924340.0,21644383.0,-929069.0,20927422.0,-24369039.0,155.25868731469183,-11.861880697379943,0.23458710708325725,-0.03255861579850183,19627.08596682615,-1442.8199999999997,4080971.0,3525015.0,4092269.0,3517226.0,3243716.0,-19345121.0,155.15904876343515,-11.66083849765721,0.1349485558265826,0.1684835839242318,18130.218607426752,-1445.9399999999996,-368941.0,5304228.0,-379599.0,5297045.0,-756983.0,-18110124.0,154.90469140210735,-11.824621122066432,-0.11940880550122301,0.004700959515009373,9913.34280827461,-2467.4599999999996,7470333.0,17123751.0,7467014.0,17118041.0,7737424.0,-6186799.0,154.89811971353953,-12.16835012471629,-0.1259804940690401,-0.33902804313484936,30553.96149677491,314.9800000000005,23975988.0,4607029.0,23981115.0,4601538.0,23951388.0,-18923337.0
TOI-732_W_2019-12-13.fits,1613633160.625107,11.6,155.02410024608287,-11.829322097343768,291.48935019052817,53.733998261201805,1.2402648048626517,0.597331201261147,155.27835693872933,-12.116017130384975,0.25425669264646444,-0.286695033041207,32141.15953058033,223.9300000000003,21645429.0,-924242.0,21643095.0,-928599.0,20926134.0,-24368569.0,155.25868735317505,-11.861880713174598,0.23458710709218167,-0.03255861583082975,19626.941692674776,-1442.8199999999997,4081021.0,3525169.0,4092062.0,3517151.0,3243509.0,-19345196.0,155.1590488019332,-11.660838513428876,0.13494855585034315,0.1684835839148917,18130.164116181255,-1445.9399999999996,-368754.0,5304275.0,-379613.0,5297380.0,-756997.0,-18109789.0,154.90469144027952,-11.824621138023646,-0.11940880580334579,0.0047009593201217115,9913.486464277354,-2467.4599999999996,7470439.0,17123655.0,7467688.0,17117207.0,7738098.0,-6187633.0,154.8981197519538,-12.16835014045965,-0.12598049412906676,-0.3390280431158814,30553.970972372947,314.9800000000005,23975957.0,4606975.0,23981613.0,4601475.0,23951886.0,-18923400.0
TOI-732_W_2019-12-13.fits,1613633464.103675,11.4,155.024100364567,-11.829322145884904,290.341416655946,52.7006651611884,1.2571018146202106,0.6194612079389229,155.27835705716544,-12.116017179046779,0.25425669259843175,-0.28669503316187495,32140.778340937322,223.9300000000003,21645207.0,-923930.0,21641323.0,-927733.0,20924362.0,-24367703.0,155.2586874716868,-11.861880761815277,0.23458710711980757,-0.032558615930373236,19626.48959297234,-1442.8199999999997,4081180.0,3525654.0,4092899.0,3518606.0,3244346.0,-19343741.0,155.15904892049065,-11.660838561998753,0.13494855592364274,0.16848358388615026,18129.99578291575,-1445.9399999999996,-368164.0,5304420.0,-378791.0,5296991.0,-756175.0,-18110178.0,154.9046915578333,-11.824621187164944,-0.11940880673370202,0.004700958719960013,9913.936446055142,-2467.4599999999996,7470773.0,17123352.0,7467832.0,17116697.0,7738242.0,-6188143.0,154.898119870253,-12.168350188942346,-0.12598049431400682,-0.33902804305744283,30553.9979519337,314.9800000000005,23975861.0,4606809.0,23980836.0,4600386.0,23951109.0,-18924489.0
TOI-732_W_2019-12-13.fits,1613633564.788062,11.5,155.0241004038762,-11.82932216198928,289.9708455912032,52.35613560489932,1.2629096240989544,0.6268032294105191,155.2783570964587,-12.1160171951912,0.2542566925825156,-0.28669503320191936,32140.64899664395,223.9300000000003,21645133.0,-923823.0,21642161.0,-928836.0,20925200.0,-24368806.0,155.25868751100515,-11.86188077795268,0.23458710712895936,-0.03255861596339926,19626.336898260117,-1442.8199999999997,4081235.0,3525819.0,4092018.0,3518042.0,3243465.0,-19344305.0,155.1590489598242,-11.660838578112669,0.13494855594800015,0.16848358387661122,18129.939740387472,-1445.9399999999996,-367964.0,5304468.0,-379872.0,5297539.0,-757256.0,-18109630.0,154.90469159683383,-11.824621203468439,-0.11940880704236179,0.00470095852084107,9914.088365804933,-2467.4599999999996,7470885.0,17123249.0,7467605.0,17118246.0,7738015.0,-6186594.0,154.89811990950085,-12.16835020502734,-0.12598049437534087,-0.3390280430380592,30554.00615488499,314.9800000000005,23975828.0,4606754.0,23981331.0,4600633.0,23951604.0,-18924242.0
TOI-732_W_2019-12-13.fits,1613633664.75949,11.5,155.02410044290707,-11.82932217797962,289.60774343126803,52.01324880381892,1.2687890285849632,0.6340932610696159,155.2783571354737,-12.116017211221292,0.25425669256662786,-0.28669503324167245,32140.519098943223,223.9300000000003,21645059.0,-923716.0,21641739.0,-928134.0,20924778.0,-24368104.0,155.25868755004512,-11.861880793975812,0.2345871071380543,-0.032558615996192586,19626.18390028095,-1442.8199999999997,4081291.0,3525983.0,4092732.0,3518483.0,3244179.0,-19343864.0,155.1590489988792,-11.660838594112478,0.13494855597213018,0.16848358386714146,18129.883988307593,-1445.9399999999996,-367764.0,5304515.0,-378692.0,5297108.0,-756076.0,-18110061.0,154.9046916355582,-11.824621219656484,-0.1194088073488615,0.004700958323136106,9914.240558105144,-2467.4599999999996,7470997.0,17123145.0,7467304.0,17116683.0,7737714.0,-6188157.0,154.89811994847076,-12.168350220998432,-0.12598049443630543,-0.3390280430188124,30554.013923776147,314.9800000000005,23975794.0,4606699.0,23980530.0,4600247.0,23950803.0,-18924628.0
TOI-732_W_2019-12-13.fits,1613633764.730993,11.4,155.02410048193798,-11.829322193969974,289.24934296556387,51.6695917629914,1.274782848584465,0.6413832982052328,155.27835717448878,-12.116017227251394,0.25425669255079697,-0.2866950332814202,32140.387705756017,223.9300000000003,21644985.0,-923606.0,21640928.0,-928613.0,20923967.0,-24368583.0,155.25868758908507,-11.86188080999896,0.2345871071470924,-0.03255861602898591,19626.029490355373,-1442.8199999999997,4081348.0,3526149.0,4092220.0,3519184.0,3243667.0,-19343163.0,155.1590490379342,-11.660838610112306,0.1349485559962318,0.16848358385766815,18129.828123920437,-1445.9399999999996,-367560.0,5304563.0,-379283.0,5297610.0,-756667.0,-18109559.0,154.90469167428262,-11.824621235844543,-0.11940880765536122,0.004700958125431143,9914.394125946485,-2467.4599999999996,7471110.0,17123041.0,7467732.0,17117713.0,7738142.0,-6187127.0,154.8981199874408,-12.168350236969534,-0.12598049449718474,-0.33902804299956024,30554.02131347522,314.9800000000005,23975761.0,4606644.0,23980613.0,4600050.0,23950886.0,-18924825.0
TOI-732_W_2019-12-13.fits,1613633864.702525,11.4,155.02410052096886,-11.829322209960335,288.8955225399442,51.32518790700168,1.2808932297096967,0.6486733374445137,155.2783572135038,-12.11601724328151,0.25425669253493766,-0.2866950333211751,32140.254785042787,223.9300000000003,21644910.0,-923496.0,21642550.0,-928176.0,20925589.0,-24368146.0,155.25868762812507,-11.86188082602211,0.23458710715621578,-0.03255861606177568,19625.873635546985,-1442.8199999999997,4081406.0,3526317.0,4092541.0,3517691.0,3243988.0,-19344656.0,155.15904907698925,-11.660838626112131,0.13494855602039024,0.16848358384820372,18129.77214088293,-1445.9399999999996,-367355.0,5304611.0,-379506.0,5296823.0,-756890.0,-18110346.0,154.90469171300705,-11.824621252032609,-0.11940880796180409,0.004700957927726179,9914.549101941084,-2467.4599999999996,7471224.0,17122935.0,7466793.0,17117737.0,7737203.0,-6187103.0,154.8981200264107,-12.168350252940646,-0.1259804945581493,-0.33902804298031164,30554.028319252404,314.9800000000005,23975726.0,4606590.0,23980938.0,4600651.0,23951211.0,-18924224.0
TOI-732_W_2019-12-13.fits,1613633965.38703,11.4,155.02410056027813,-11.829322226064733,288.5436880631963,50.97759594702957,1.2871672398577887,0.6560153675046946,155.2783572527971,-12.116017259425945,0.25425669251896466,-0.2866950333612124,32140.11933911131,223.9300000000003,21644834.0,-923382.0,21641561.0,-928430.0,20924600.0,-24368400.0,155.25868766744347,-11.861880842159536,0.23458710716533915,-0.03255861609480348,19625.715174548157,-1442.8199999999997,4081466.0,3526488.0,4092100.0,3518599.0,3243547.0,-19343748.0,155.15904911632282,-11.660838642226068,0.1349485560446908,0.16848358383866469,18129.715632117277,-1445.9399999999996,-367146.0,5304659.0,-378860.0,5297213.0,-756244.0,-18109956.0,154.90469175200764,-11.82462126833612,-0.11940880827049227,0.004700957728612565,9914.70664036206,-2467.4599999999996,7471339.0,17122827.0,7468021.0,17116437.0,7738431.0,-6188403.0,154.89812006565862,-12.168350269025662,-0.12598049461951177,-0.3390280429609298,30554.034981997742,314.9800000000005,23975691.0,4606534.0,23980194.0,4600002.0,23950467.0,-18924873.0
TOI-732_W_2019-12-13.fits,1613634165.329698,11.4,155.02410063833975,-11.829322258045387,287.85796062859527,50.2852455784719,1.2999927851929536,0.6705954171403075,155.27835733082705,-12.116017291486102,0.25425669248730287,-0.286695033440715,32139.845536371202,223.9300000000003,21644683.0,-923152.0,21640031.0,-927069.0,20923070.0,-24367039.0,155.2586877455233,-11.861880874205772,0.23458710718355746,-0.0325586161603848,19625.395909871902,-1442.8199999999997,4081588.0,3526832.0,4092896.0,3519822.0,3244343.0,-19342525.0,155.15904919443275,-11.66083867422566,0.1349485560930077,0.16848358381972695,18129.603012197706,-1445.9399999999996,-366723.0,5304755.0,-378173.0,5296729.0,-755557.0,-18110440.0,154.9046918294563,-11.824621300712185,-0.11940880888343486,0.004700957333202638,9915.023959967188,-2467.4599999999996,7471571.0,17122609.0,7466919.0,17116426.0,7737329.0,-6188414.0,154.89812014359845,-12.168350300967816,-0.1259804947412988,-0.33902804292242905,30554.04702319301,314.9800000000005,23975619.0,4606424.0,23979211.0,4599774.0,23949484.0,-18925101.0
TOI-732_W_2019-12-13.fits,1613634265.301213,11.5,155.02410067737063,-11.829322274035743,287.5213386532259,49.93806864852889,1.3065931164283457,0.6778854551452328,155.2783573698421,-12.116017307516215,0.254256692471472,-0.28669503348047165,32139.706154907595,223.9300000000003,21644606.0,-923034.0,21640084.0,-928462.0,20923123.0,-24368432.0,155.25868778456328,-11.861880890228923,0.2345871071926524,-0.0325586161931799,19625.233916405577,-1442.8199999999997,4081651.0,3527007.0,4092048.0,3519274.0,3243495.0,-19343073.0,155.15904923348776,-11.660838690225484,0.13494855611713774,0.16848358381025896,18129.54648754855,-1445.9399999999996,-366508.0,5304802.0,-378441.0,5297014.0,-755825.0,-18110155.0,154.9046918681807,-11.82462131690024,-0.11940880918993457,0.004700957135503003,9915.184923954563,-2467.4599999999996,7471688.0,17122498.0,7467431.0,17117146.0,7737841.0,-6187694.0,154.8981201825684,-12.16835031693892,-0.12598049480223494,-0.3390280429031769,30554.052439496263,314.9800000000005,23975582.0,4606368.0,23980202.0,4599783.0,23950475.0,-18925092.0
TOI-732_W_2019-12-13.fits,1613634364.559999,11.5,155.02410071612326,-11.829322289912094,287.1910936070405,49.59273291412784,1.313273350119363,0.6851235201322454,155.278357408579,-12.116017323432038,0.2542566924557548,-0.2866950335199441,32139.566083424208,223.9300000000003,21644529.0,-922916.0,21640786.0,-927575.0,20923825.0,-24367545.0,155.25868782332495,-11.861880906137834,0.23458710720169051,-0.03255861622574052,19625.07147147642,-1442.8199999999997,4081714.0,3527182.0,4092556.0,3518454.0,3244003.0,-19343893.0,155.15904927226438,-11.660838706111244,0.13494855614112566,0.1684835838008496,18129.490215169702,-1445.9399999999996,-366292.0,5304850.0,-380322.0,5296746.0,-757706.0,-18110423.0,154.90469190662904,-11.824621332972898,-0.1194088094942174,0.004700956939196033,9915.346308687922,-2467.4599999999996,7471805.0,17122386.0,7466572.0,17118312.0,7736982.0,-6186528.0,154.89812022126057,-12.168350332796168,-0.12598049486268792,-0.33902804288407395,30554.057411204685,314.9800000000005,23975545.0,4606313.0,23979939.0,4600490.0,23950212.0,-18924385.0
TOI-732_W_2019-12-13.fits,1613634465.244249,11.5,155.0241007554324,-11.829322306016453,286.86005100895846,49.24181182722002,1.3201813515992509,0.6924655316070445,155.27835744787222,-12.11601733957643,0.2542566924398102,-0.28669503355997783,32139.422248276453,223.9300000000003,21644451.0,-922793.0,21639838.0,-927480.0,20922877.0,-24367450.0,155.25868786264326,-11.861880922275219,0.2345871072108423,-0.03255861625876655,19624.905019395665,-1442.8199999999997,4081780.0,3527362.0,4092339.0,3518788.0,3243786.0,-19343559.0,155.15904931159787,-11.660838722225138,0.13494855616545465,0.16848358379131412,18129.43297403579,-1445.9399999999996,-366071.0,5304898.0,-379434.0,5296815.0,-756818.0,-18110354.0,154.90469194562954,-11.82462134927637,-0.11940880980287716,0.004700956740082418,9915.511646209978,-2467.4599999999996,7471924.0,17122271.0,7467743.0,17116857.0,7738153.0,-6187983.0,154.89812026050834,-12.168350348881138,-0.1259804949240788,-0.339028042864685,30554.06203509111,314.9800000000005,23975506.0,4606256.0,23979631.0,4599401.0,23949904.0,-18925474.0
TOI-732_W_2019-12-13.fits,1613634565.928648,11.5,155.02410079474163,-11.829322322120833,286.5328796336035,48.890278783123826,1.3272248316377724,0.699807553930553,155.2783574871655,-12.116017355720848,0.2542566924238656,-0.28669503360001514,32139.27660867048,223.9300000000003,21644372.0,-922670.0,21640214.0,-928595.0,20923253.0,-24368565.0,155.2586879019616,-11.861880938412623,0.23458710721996567,-0.0325586162917908,19624.73684043611,-1442.8199999999997,4081847.0,3527544.0,4091994.0,3519934.0,3243441.0,-19342413.0,155.15904935093138,-11.660838738339052,0.1349485561897552,0.1684835837817804,18129.375563637346,-1445.9399999999996,-365847.0,5304947.0,-378487.0,5297171.0,-755871.0,-18109998.0,154.9046919846301,-11.824621365579864,-0.11940881011153692,0.004700956540968804,9915.678670814887,-2467.4599999999996,7472045.0,17122154.0,7467818.0,17116882.0,7738228.0,-6187958.0,154.8981202997562,-12.168350364966129,-0.12598049498544128,-0.3390280428452961,30554.066230574586,314.9800000000005,23975466.0,4606199.0,23979620.0,4598557.0,23949893.0,-18926318.0
TOI-732_W_2019-12-13.fits,1613634665.187376,11.4,155.0241008334942,-11.82932233799718,286.2140341507151,48.54314288548652,1.3343039030743993,0.7070456146928492,155.27835752590238,-12.116017371636664,0.25425669240817683,-0.286695033639484,32139.131225409124,223.9300000000003,21644293.0,-922546.0,21638793.0,-928466.0,20921832.0,-24368436.0,155.25868794072323,-11.861880954321531,0.2345871072290322,-0.03255861632435142,19624.56931199064,-1442.8199999999997,4081915.0,3527725.0,4091508.0,3520221.0,3242955.0,-19342126.0,155.15904938970795,-11.660838754224804,0.13494855621374313,0.16848358377237638,18129.31879313311,-1445.9399999999996,-365623.0,5304995.0,-378927.0,5298157.0,-756311.0,-18109012.0,154.90469202307838,-11.824621381652506,-0.11940881041581974,0.0047009563446742675,9915.84502191017,-2467.4599999999996,7472165.0,17122038.0,7468082.0,17117562.0,7738492.0,-6187278.0,154.89812033844834,-12.168350380823368,-0.12598049504586584,-0.3390280428261878,30554.06994099378,314.9800000000005,23975427.0,4606143.0,23980048.0,4598286.0,23950321.0,-18926589.0
TOI-732_W_2019-12-13.fits,1613634765.158992,11.3,155.02410087252517,-11.829322353987552,285.89651105090365,48.19294874794504,1.3415724385642058,0.7143356600693134,155.27835756491746,-12.11601738766679,0.2542566923922891,-0.2866950336792389,32138.98294451814,223.9300000000003,21644213.0,-922419.0,21640140.0,-927595.0,20923179.0,-24367565.0,155.25868797976324,-11.861880970344693,0.2345871072380703,-0.03255861635714119,19624.398801372303,-1442.8199999999997,4081984.0,3527910.0,4092375.0,3519420.0,3243822.0,-19342927.0,155.159049428763,-11.660838770224649,0.13494855623784474,0.16848358376290307,18129.261433658612,-1445.9399999999996,-365396.0,5305043.0,-378508.0,5297001.0,-755892.0,-18110168.0,154.90469206180285,-11.824621397840584,-0.11940881072231946,0.004700956146967528,9916.0143068607,-2467.4599999999996,7472286.0,17121919.0,7467502.0,17116641.0,7737912.0,-6188199.0,154.89812037741834,-12.168350396794493,-0.1259804951068304,-0.339028042806941,30554.073244333944,314.9800000000005,23975386.0,4606086.0,23979394.0,4599622.0,23949667.0,-18925253.0
TOI-732_W_2019-12-13.fits,1613635165.045215,11.3,155.02410102864877,-11.829322417949,284.66087452628943,46.786835415844116,1.3720972334872619,0.7434958239807415,155.27835772097774,-12.11601745178725,0.25425669232896553,-0.28669503383825123,32138.370353810944,223.9300000000003,21643885.0,-921894.0,21636535.0,-926560.0,20919574.0,-24366530.0,155.25868813592322,-11.861881034437312,0.2345871072744501,-0.03255861648831271,19623.698022874734,-1442.8199999999997,4082272.0,3528669.0,4092393.0,3521745.0,3243840.0,-19340602.0,155.15904958498325,-11.66083883422397,0.13494855633447855,0.16848358372502936,18129.03001882381,-1445.9399999999996,-364457.0,5305237.0,-377771.0,5297395.0,-755155.0,-18109774.0,154.90469221670057,-11.824621462592855,-0.11940881194820463,0.004700955356144121,9916.709774136105,-2467.4599999999996,7472783.0,17121427.0,7467876.0,17115546.0,7738286.0,-6189294.0,154.89812053329825,-12.168350460678944,-0.12598049535051814,-0.3390280427299448,30554.08196528003,314.9800000000005,23975213.0,4605853.0,23977753.0,4598038.0,23948026.0,-18926837.0
