field, time, ra, dec, az, alt, airmass, ha, FU1_ra, FU1_dec, FU1_Delta_ra, FU1_Delta_dec, FU1_distance, FU1_Delta_Teff, FU1_X_calculated, FU1_Y_calculated, FU1_X_observed, FU1_Y_observed, FU2_ra, FU2_dec, FU2_Delta_ra, FU2_Delta_dec, FU2_distance, FU2_Delta_Teff, FU2_X_calculated, FU2_Y_calculated, FU2_X_observed, FU2_Y_observed, FU3_ra, FU3_dec, FU3_Delta_ra, FU3_Delta_dec, FU3_distance, FU3_Delta_Teff, FU3_X_calculated, FU3_Y_calculated, FU3_X_observed, FU3_Y_observed, FU4_ra, FU4_dec, FU4_Delta_ra, FU4_Delta_dec, FU4_distance, FU4_Delta_Teff, FU4_X_calculated, FU4_Y_calculated, FU4_X_observed, FU4_Y_observed, FU5_ra, FU5_dec, FU5_Delta_ra, FU5_Delta_dec, FU5_distance, FU5_Delta_Teff, FU5_X_calculated, FU5_Y_calculated, FU5_X_observed, FU5_Y_observed 
TOI-704_W_2019-11-27.fits, 1574910105.1, 91.46908305338702, -55.223465831292074, 140.8751841193208, 46.135414236499585, 1.3870018685393315, -0.8732930746809577, 91.58643962078602, -55.55425987830358, 0.1173565673989998, -0.3307940470115085, 28569.43720488035, 2186.0, 5669698, -4455021, 5645854.0, -4454549.0, 91.9084998432335, -55.48054366950146, 0.4394167898464758, -0.25707783820938346, 30355.234714487924, 2203.62, -13705476, -3309634, -13732721.0, -3282520.0, 91.9400744974326, -55.24416956235969, 0.47099144404558047, -0.020703731067612807, 22808.69441901593, 904.3000000000002, -18836034, 11277671, -18825366.0, 11301281.0, 91.50895566045622, -55.11203157206983, 0.03987260706919926, 0.11143425922224282, 9622.093764673276, 2821.7700000000004, -7494676, 16285923, -7479184.0, 16279916.0, 91.18578533923996, -55.313327207915236, -0.28329771414706784, -0.08986137662316196, 15610.195092948114, 660.1199999999999, 2362761, 8448516, 2364481.0, 8452071.0 
TOI-704_W_2019-11-27.fits, 1583797450.6, 91.4704341779304, -55.223505582245686, 182.53656036429862, 63.99021727907953, 1.1126946172264827, 0.03412401374746542, 91.58776328637309, -55.55430310249753, 0.11732910844268929, -0.33079752025184206, 28569.858969210945, 2186.0, 5653257, -4458771, 5665660.0, -4446519.0, 91.90983328160368, -55.48059660564165, 0.4393991036732814, -0.2570910233959651, 30350.205815529145, 2203.62, -13717202, -3297713, -13711375.0, -3294350.0, 91.94142509304258, -55.244221897112084, 0.47099091511218205, -0.020716314866398022, 22799.1190307407, 904.3000000000002, -18832371, 11290083, -18823267.0, 11289308.0, 91.51031603494927, -55.112074199164354, 0.03988185701886948, 0.1114313830813316, 9617.87001958956, 2821.7700000000004, -7487096, 16283905, -7484801.0, 16276477.0, 91.1871825886352, -55.313333029610405, -0.28325158929520455, -0.08982744736471915, 15619.892965095645, 660.1199999999999, 2358358, 8437727, 2370915.0, 8459200.0 
HD36239_W, 1565606313.5454907, 82.52125581378405, -25.275789603366984, 90.22279919856503, 60.475987067005825, 1.1492281452498838, -0.5763690827619881, 82.50369396865206, -25.667993965322655, -0.017561845131993437, -0.3922043619556703, 33228.30042333922, -513.9700000000003, -1294254, -9661829, -1294870, -9669257, 82.75867202462253, -25.456181539785238, 0.2374162108384752, -0.18039193641825335, 23728.58336463982, -275.4800000000005, -8379842, 1512054, -8392821, 1511190, 82.81027143407537, -25.11846740823871, 0.2890156202913232, 0.15732219512827328, 25838.176951986392, 451.1999999999998, -9444216, -625045, -9439880, -628902, 82.47351248652528, -25.04512528971927, -0.04774332725877173, 0.2306643136477149, 19862.01251552797, -879.4400000000005, -8910374, 4809943, -8895299, 4800800, 82.20608064581702, -25.275154703802517, -0.31517516796702694, 0.0006348995644671618, 24115.543951171843, -298.3000000000002, -8142135, 806658, -8144131, 797111 
TOI-836_W_2020-03-07.fits, 1583647000.0, 225.6165718144383, -24.483053833057816, 92.3865241812833, 53.48481490142426, 1.2442466245681378, -0.7118290494986432, 225.40408454573046, -24.851041005088742, -0.2124872687078323, -0.3679871720309258, 35176.00909446234, 308.09999999999945, -16262999, -7647274, -16284848.0, -7631128.0, 225.7198772409057, -24.591094794647155, 0.10330542646741492, -0.10804096158933874, 12119.541019868926, 84.05999999999949, -5697190, 13110421, -5708606.0, 13127990.0, 225.88994779640484, -24.38546899340195, 0.2733759819665522, 0.09758483965586606, 22636.82801467287, -762.3700000000003, -11545971, 4090653, -11541870.0, 4107772.0, 225.5347330089755, -24.129480754957704, -0.08183880546278033, 0.35357307810011207, 30591.34118397074, 1902.0900000000001, -12881564, -5194692, -12888095.0, -5183516.0, 225.37456045679045, -24.53336781487728, -0.24201135764784, -0.050313981819464004, 19110.78057666902, -275.2300000000005, -2356069, 4711578, -2361288.0, 4710596.0 
TOI-789_W_2020-02-04.fits, 1611204780.628105, 115.25061029870506, -71.15979443070096, 183.85223458259742, 47.86145812916086, 1.3485727650527786, 0.1404154360158066, 116.02984119220717, -71.4536081293377, 0.7792308935021168, -0.2938136986367397, 32651.63920480623, 4063.3500000000004, 21008585, -1460828, 20982967.0, -1451970.0, 116.14595405388702, -71.2307974247995, 0.895343755181969, -0.07100299409854927, 25157.719137360844, 983.9200000000001, 2159533, -1597244, 2157631.0, -1596026.0, 115.29674931146157, -70.93648032716408, 0.04613901275651244, 0.22331410353687886, 18931.289693521543, 1189.6000000000004, 10775193, 7142921, 10775402.0, 7134387.0, 114.35717542932672, -71.19538791276389, -0.8934348693783392, -0.03559348206293578, 24586.77414322235, 1298.25, 21292121, 11006099, 21292789.0, 10980959.0, 115.22647533250073, -71.35354130977768, -0.02413496620432909, -0.19374687907672694, 16418.640876315287, -205.46000000000004, 14703807, 18083859, 14691088.0, 18080840.0 
TOI-789_W_2020-02-04.fits, 1611204922.674705, 115.25061028995344, -71.15979444136352, 184.13269803226396, 47.825406107085286, 1.3493412378213339, 0.15077363884907005, 116.02984118276433, -71.45360814032459, 0.7792308928108866, -0.293813698961074, 32651.54107212627, 4063.3500000000004, 21008482, -1460787, 20984537.0, -1452406.0, 116.14595404536433, -71.23079743582375, 0.8953437554108916, -0.07100299446022973, 25157.58185722796, 983.9200000000001, 2159536, -1597106, 2158968.0, -1597326.0, 115.29674930360713, -70.93648033782127, 0.046139013653686334, 0.22331410354225056, 18931.29361192138, 1189.6000000000004, 10775334, 7143004, 10773975.0, 7133656.0, 114.35717541993581, -71.19538792305745, -0.8934348700176287, -0.035593481693936724, 24586.909463975, 1298.25, 21292241, 11006035, 21291826.0, 10982301.0, 115.22647532316783, -71.35354132027206, -0.02413496678560989, -0.19374687890854148, 16418.63296589567, -205.46000000000004, 14703759, 18083750, 14691608.0, 18081637.0 
TOI-789_W_2020-02-04.fits, 1611205351.66489, 115.2506102635229, -71.15979447356511, 184.973714919486, 47.70124706647881, 1.3519985874218055, 0.18205610070816244, 116.02984115424631, -71.4536081735057, 0.7792308907234116, -0.2938136999405856, 32651.240262745385, 4063.3500000000004, 21008186, -1460643, 20985192.0, -1450780.0, 116.14595401962512, -71.2307974691177, 0.8953437561022213, -0.07100299555258971, 25157.165766398502, 983.9200000000001, 2159568, -1596686, 2158997.0, -1596532.0, 115.29674927988619, -70.93648037000672, 0.04613901636328421, 0.2233141035583941, 18931.31117019403, 1189.6000000000004, 10775772, 7143258, 10774935.0, 7133755.0, 114.35717539157467, -71.19538795414465, -0.8934348719482301, -0.03559348057953571, 24587.317660839824, 1298.25, 21292608, 11005854, 21290548.0, 10981526.0, 115.22647529498191, -71.35354135196577, -0.024134968540991508, -0.19374687840065974, 16418.603186351393, -205.46000000000004, 14703610, 18083431, 14691742.0, 18083557.0 
TOI-789_W_2020-02-04.fits, 1611211777.25179, 115.2506098676359, -71.15979495589372, 195.60263553044723, 43.37651172791885, 1.4560500138458794, 0.6506173502177668, 116.02984072709214, -71.45360867050564, 0.7792308594562343, -0.29381371461192884, 32645.873574790217, 4063.3500000000004, 21006929, -1454702, 20988729.0, -1447650.0, 116.14595363409337, -71.23079796780775, 0.8953437664574722, -0.07100301191402991, 25150.621545146176, 983.9200000000001, 2164303, -1589817, 2160588.0, -1591623.0, 115.29674892458426, -70.93648085209334, 0.04613905694836262, 0.22331410380037653, 18932.665403502284, 1189.6000000000004, 10785087, 7147503, 10783421.0, 7138892.0, 114.35717496677023, -71.1953884197813, -0.893434900865671, -0.035593463887579446, 24593.366439325, 1298.25, 21299025, 11004954, 21291210.0, 10985714.0, 115.22647487280152, -71.35354182668698, -0.02413499483438386, -0.19374687079326236, 16417.03489224217, -205.46000000000004, 14701016, 18080926, 14692695.0, 18085788.0 
TOI-789_W_2020-02-04.fits, 1611212059.918812, 115.2506098502205, -71.15979497711177, 195.95774958713395, 43.09629275042256, 1.4636434022354456, 0.67122975731458, 116.02984070830126, -71.45360869236912, 0.7792308580807656, -0.29381371525734323, 32645.596797117643, 4063.3500000000004, 21007009, -1454274, 20987522.0, -1448304.0, 116.14595361713354, -71.23079798974554, 0.8953437669130437, -0.07100301263376707, 25150.318270974094, 983.9200000000001, 2164698, -1589487, 2161239.0, -1591795.0, 115.29674890895423, -70.93648087330072, 0.046139058733729144, 0.22331410381104888, 18932.776166565232, 1189.6000000000004, 10785619, 7147706, 10782679.0, 7139912.0, 114.35717494808272, -71.19538844026505, -0.8934349021377841, -0.03559346315327616, 24593.630185246308, 1298.25, 21299345, 11004989, 21294719.0, 10985642.0, 115.22647485422947, -71.35354184757038, -0.024134995991033747, -0.19374687045861094, 16416.913332505712, -205.46000000000004, 14700882, 18080914, 14694391.0, 18086045.0 
TOI-789_W_2020-02-04.fits, 1611213471.115687, 115.25060976327518, -71.15979508304147, 197.5681093079755, 41.61079925570921, 1.505871813367341, 0.7741358702156818, 116.029840614489, -71.45360880152096, 0.7792308512138248, -0.293813718479484, 32644.15702886363, 4063.3500000000004, 21007582, -1451918, 20987441.0, -1448541.0, 116.14595353246244, -71.23079809926858, 0.8953437691872637, -0.07100301622710958, 25148.78203965253, 983.9200000000001, 2166911, -1587802, 2161043.0, -1590164.0, 115.2967488309223, -70.93648097917729, 0.04613906764711828, 0.22331410386418327, 18933.4024704123, 1189.6000000000004, 10788435, 7148733, 10785730.0, 7138911.0, 114.35717485478654, -71.19538854252886, -0.8934349084886435, -0.035593459487387236, 24594.943577785, 1298.25, 21300987, 11005248, 21292285.0, 10985878.0, 115.22647476150955, -71.35354195182936, -0.024135001765628772, -0.1937468687878834, 16416.231365776966, -205.46000000000004, 14700177, 18080979, 14693462.0, 18083896.0 
TOI-789_W_2020-02-04.fits, 1611213611.73625, 115.2506097546114, -71.159795093597, 197.71364119839424, 41.455459870253655, 1.5104881555007423, 0.7843900847716146, 116.02984060514098, -71.45360881239756, 0.7792308505295722, -0.29381371880056406, 32644.00810201858, 4063.3500000000004, 21007655, -1451663, 20987095.0, -1449942.0, 116.14595352402529, -71.23079811018215, 0.8953437694138842, -0.07100301658515207, 25148.62688662692, 983.9200000000001, 2167154, -1587630, 2160871.0, -1590405.0, 115.2967488231467, -70.93648098972751, 0.0461390685352967, 0.22331410386948392, 18933.471816115718, 1189.6000000000004, 10788730, 7148837, 10784663.0, 7140397.0, 114.35717484548991, -71.19538855271905, -0.8934349091214955, -0.03559345912205458, 24595.074110969163, 1298.25, 21301154, 11005282, 21293748.0, 10986976.0, 115.22647475227038, -71.35354196221839, -0.02413500234102628, -0.193746868621389, 16416.1563136468, -205.46000000000004, 14700103, 18080997, 14694292.0, 18083097.0 
TOI-789_W_2020-02-04.fits, 1611215166.405169, 115.25060965882663, -71.15979521029627, 199.14225856597585, 39.661527863516945, 1.566781602017541, 0.8977583455449909, 116.02984050179111, -71.45360893264653, 0.7792308429644805, -0.29381372235026504, 32642.292017251355, 4063.3500000000004, 21008643, -1448597, 20983347.0, -1447721.0, 116.14595343074599, -71.23079823084007, 0.8953437719193573, -0.07100302054379881, 25146.88558790636, 983.9200000000001, 2170112, -1585691, 2160169.0, -1586617.0, 115.29674873718147, -70.9364811063682, 0.04613907835484099, 0.22331410392806106, 18934.327825820008, 1189.6000000000004, 10792174, 7149989, 10787164.0, 7138505.0, 114.35717474270855, -71.19538866537972, -0.8934349161180819, -0.03559345508345757, 24596.512051434536, 1298.25, 21303045, 11005738, 21294961.0, 10985503.0, 115.22647465012393, -71.35354207707702, -0.024135008702700134, -0.19374686678075648, 16415.235327407947, -205.46000000000004, 14699244, 18081335, 14693660.0, 18081507.0 
TOI-789_W_2020-02-04.fits, 1611215872.35971, 115.25060961533204, -71.15979526328785, 199.68267173071277, 38.80601735810298, 1.5956963276162142, 0.94923736947869, 116.02984045486131, -71.45360898725, 0.7792308395292764, -0.29381372396215966, 32641.46880721902, 4063.3500000000004, 21009205, -1447053, 20982851.0, -1449493.0, 116.14595338838906, -71.23079828562922, 0.8953437730570215, -0.07100302234137246, 25146.078817028683, 983.9200000000001, 2171623, -1584783, 2159353.0, -1586209.0, 115.29674869814585, -70.93648115933321, 0.046139082813809296, 0.22331410395463536, 18934.773555350486, 1189.6000000000004, 10793848, 7150514, 10786175.0, 7139711.0, 114.35717469603694, -71.19538871653741, -0.8934349192951032, -0.03559345324956098, 24597.161140339602, 1298.25, 21303926, 11005995, 21291475.0, 10987138.0, 115.22647460374061, -71.35354212923282, -0.024135011591425837, -0.19374686594497348, 16414.75898286178, -205.46000000000004, 14698823, 18081575, 14694067.0, 18081504.0 
TOI-789_W_2020-02-04.fits, 1611216012.980258, 115.25060960666826, -71.15979527384334, 199.7823421563319, 38.63295339392615, 1.601719654235579, 0.9594915829393056, 116.02984044551326, -71.4536089981266, 0.7792308388449953, -0.2938137242832539, 32641.301409565716, 4063.3500000000004, 21009326, -1446734, 20983693.0, -1449933.0, 116.14595337995192, -71.23079829654279, 0.8953437732836562, -0.07100302269944336, 25145.9168950148, 983.9200000000001, 2171937, -1584600, 2159499.0, -1585897.0, 115.29674869037025, -70.93648116988344, 0.046139083701987715, 0.22331410395990758, 18934.866831031224, 1189.6000000000004, 10794190, 7150618, 10786397.0, 7140854.0, 114.3571746867403, -71.19538872672764, -0.8934349199279694, -0.03559345288429938, 24597.290081114792, 1298.25, 21304103, 11006050, 21293301.0, 10987917.0, 115.22647459450143, -71.35354213962185, -0.024135012166837555, -0.19374686577850753, 16414.659529385393, -205.46000000000004, 14698737, 18081629, 14694624.0, 18082139.0 
TOI-789_W_2020-02-04.fits, 1611217438.432758, 115.25060951884464, -71.15979538084315, 200.6457271023607, 36.83573733657978, 1.6679929281751782, 1.0634372325679755, 116.02984035075333, -71.45360910838109, 0.7792308319086914, -0.29381372753793755, 32639.53772827161, 4063.3500000000004, 21010703, -1443281, 20979934.0, -1448784.0, 116.14595329442552, -71.23079840717222, 0.8953437755808835, -0.07100302632906619, 25144.25244668033, 983.9200000000001, 2175358, -1582706, 2157141.0, -1583542.0, 115.29674861155003, -70.93648127682953, 0.04613909270538841, 0.22331410401362461, 18935.901226202564, 1189.6000000000004, 10797811, 7151671, 10788042.0, 7141554.0, 114.35717459250164, -71.19538883002447, -0.893434926343005, -0.035593449181320125, 24598.58901855709, 1298.25, 21305922, 11006665, 21294704.0, 10987463.0, 115.22647450084489, -71.35354224493403, -0.024135017999753927, -0.19374686409088326, 16413.561106488167, -205.46000000000004, 14697810, 18082302, 14694600.0, 18080453.0 
HD203911_W, 1565682032.5679355, 321.70056248364085, -21.577346928733345, 270.46468008347745, 49.62615274621529, 1.3126218003261256, 0.7706834022074824, 321.62322843783085, -21.94821921717, -0.07733404581000514, -0.37087228843665443, 31978.88275390297, -1827.5200000000004, -6033309, -7861080, -6032701, -7861741, 321.84403477395625, -21.804628969066243, 0.1434722903154011, -0.22728204033289856, 22291.486785502213, -2060.25, -14271255, 6833161, -14282682, 6836668, 321.8587008166902, -21.47098424819849, 0.15813833304935088, 0.10636268053485409, 15355.23080052794, -1726.1500000000005, -4092477, 8572818, -4090550, 8570865, 321.53218543064855, -21.208560128310403, -0.1683770529922981, 0.3687868004229422, 33934.53107056341, -2342.7800000000007, -7969910, -10347313, -7995293, -10331430, 321.3643738824927, -21.77004844909387, -0.3361886011481374, -0.1927015203605258, 31084.8470793474, -862.1000000000004, 6769396, -6455344, 6762442, -6450556 
TOI-521_W_2020-01-30.fits, 1581384865.3, 123.51906446877149, 12.117716221966315, 39.37759428210316, 39.470789029532234, 1.5731068149931147, -0.5245554461517354, 123.49026111938011, 11.90815783512154, -0.028803349391381516, -0.20955838684477612, 17880.015808486776, 4603.47, -2304236, 5836638, -2286445.0, 5837543.0, 123.62222239437965, 12.160437861261887, 0.10315792560815851, 0.04272163929557138, 9283.504956298675, -771.1499999999996, 6627543, 16516828, 6614519.0, 16535560.0, 123.6347936707411, 12.387928342786248, 0.11572920196961434, 0.2702121208199326, 24809.578554314958, -25.099999999999454, 6417939, -974537, 6432220.0, -950898.0, 123.24204539825836, 12.283233845414745, -0.2770190705131341, 0.16551762344843013, 26862.192964875794, 1142.8900000000003, 9945609, -2071084, 9968381.0, -2059383.0, 123.26729496555154, 12.012867559391621, -0.25176950321994696, -0.10484866257469427, 22636.87005138164, 874.4700000000003, 1334594, 1196984, 1354941.0, 1200379.0 
